mondo_id,disease_name,obsolete_hpo_id,obsolete_hpo_label,replaced_by_hpo_id,replaced_by_hpo_label,consider_hpo_ids,raw_weight,weight,recommendation,rag_strategy,rerank_scoring_strategy,source_name,source_url,notes
MONDO:0018216,Koolen-de Vries syndrome due to 17q21.31 microdeletion syndrome,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.545,0.01352860866327417,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018217,Koolen-de Vries syndrome due to a point mutation,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.5449999999999999,0.01352860866327417,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018222,obsolete X-linked intellectual disability due to GRIA3 anomalies,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.17,0.01289343951459992,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0014144,autosomal recessive limb-girdle muscular dystrophy type R18,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.03055845355565463,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0011244,Marshall-Smith syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.895,0.0499302649930265,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018243,intellectual disability-hyperkinetic movement-truncal ataxia syndrome,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.06179138321995465,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018253,intellectual disability-facial dysmorphism-hand anomalies syndrome,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.17,0.01982507288629738,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018273,XYLT1-congenital disorder of glycosylation,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.545,0.03865248226950355,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018277,obsolete congenital muscular dystrophy with cerebellar involvement,HP:0003741,obsolete Congenital muscular dystrophy,HP:0003560,Muscular dystrophy,,0.895,0.04984683932052354,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:1040033,congenital muscular dystrophy without intellectual disability,HP:0003741,obsolete Congenital muscular dystrophy,HP:0003560,Muscular dystrophy,,0.895,0.06656749721085907,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:1040033,congenital muscular dystrophy without intellectual disability,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.0405355150613611,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0014176,"hypotonia, infantile, with psychomotor retardation and characteristic facies",HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.545,0.01943305402032448,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018320,primary microcephaly-mild intellectual disability-young-onset diabetes syndrome,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.17,0.008989952406134321,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018921,Meckel syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.545,0.0277071682765633,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018322,"HSD10 disease, infantile type",HP:0002370,obsolete Poor coordination,HP:0002311,Incoordination,,0.17,0.01023171832681312,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007636,frontorhiny,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.545,0.03493589743589744,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0013691,Feingold syndrome type 2,HP:0001575,obsolete Mood changes,HP:0000712,Emotional lability,,0.17,0.01977894124490984,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018328,homozygous familial hypercholesterolemia,HP:0004929,obsolete Coronary atherosclerosis,HP:0001677,Coronary artery atherosclerosis,,0.545,0.03429830081812461,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010651,Menkes disease,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.895,0.02686074429771909,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018342,Joubert syndrome with Jeune asphyxiating thoracic dystrophy,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.17,0.01041028781383956,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0014290,neurodegeneration with brain iron accumulation 6,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.895,0.04161450695661505,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010656,"intellectual disability, X-linked 1",HP:0000735,obsolete Impaired social interactions,HP:0012760,Reduced social responsiveness,,0.545,0.04390300869432581,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0014243,Schaaf-Yang syndrome,HP:0025237,obsolete Confusional arousal,,,,0.17,0.004207905010857295,manual_review_keep_original_edge,index original HPO with manual review warning,strict match only; manual review needed before mapped scoring,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018355,SIM1-related Prader-Willi-like syndrome,HP:0025237,obsolete Confusional arousal,,,,0.17,0.006163886874546774,manual_review_keep_original_edge,index original HPO with manual review warning,strict match only; manual review needed before mapped scoring,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
